"TIME","CH1","CH2","CH3","CH4","MATH"
-7.860e-05,0.221,0.002,0.252,-0.108,1
-7.856e-05,0.223,0.002,0.246,-0.1,1
-7.852e-05,0.224,0.006,0.246,-0.108,1
-7.848e-05,0.22,0.004,0.248,-0.104,1
-7.844e-05,0.225,0.002,0.252,-0.104,1
-7.840e-05,0.219,0,0.248,-0.104,1
-7.836e-05,0.224,0.002,0.256,-0.104,1
-7.832e-05,0.219,0.01,0.25,-0.108,1
-7.828e-05,0.224,0.004,0.244,-0.116,1
-7.824e-05,0.225,0.006,0.25,-0.1,1
-7.820e-05,0.222,0.006,0.248,-0.104,1
-7.816e-05,0.223,0,0.242,-0.1,1
-7.812e-05,0.223,-0.004,0.256,-0.096,1
-7.808e-05,0.225,0,0.254,-0.108,1
-7.804e-05,0.221,0.008,0.248,-0.108,1
-7.800e-05,0.223,0.006,0.246,-0.1,1
-7.796e-05,0.222,-0.002,0.246,-0.1,1
-7.792e-05,0.22,-0.006,0.248,-0.096,1
-7.788e-05,0.223,-0.006,0.24,-0.104,1
-7.784e-05,0.222,0.002,0.254,-0.104,1
-7.780e-05,0.223,-0.004,0.242,-0.096,1
-7.776e-05,0.22,0,0.242,-0.112,1
-7.772e-05,0.221,0,0.246,-0.1,1
-7.768e-05,0.221,0,0.254,-0.104,1
-7.764e-05,0.221,0.002,0.244,-0.096,1
-7.760e-05,0.222,0,0.248,-0.096,1
-7.756e-05,0.221,0.006,0.248,-0.104,1
-7.752e-05,0.225,0,0.246,-0.104,1
-7.748e-05,0.222,0.006,0.254,-0.104,1
-7.744e-05,0.22,-0.006,0.25,-0.1,1
-7.740e-05,0.223,-0.004,0.252,-0.096,1
-7.736e-05,0.222,0,0.246,-0.092,1
-7.732e-05,0.22,0,0.242,-0.1,1
-7.728e-05,0.221,0,0.25,-0.1,1
-7.724e-05,0.22,0,0.246,-0.104,1
-7.720e-05,0.221,0.002,0.256,-0.104,1
-7.716e-05,0.221,-0.006,0.254,-0.104,1
-7.712e-05,0.225,0,0.246,-0.104,1
-7.708e-05,0.221,0.002,0.246,-0.112,1
-7.704e-05,0.221,0.01,0.252,-0.092,1
-7.700e-05,0.22,0.002,0.25,-0.104,1
-7.696e-05,0.222,0.002,0.248,-0.108,1
-7.692e-05,0.223,0,0.248,-0.104,1
-7.688e-05,0.222,0.002,0.25,-0.096,1
-7.684e-05,0.225,0.002,0.25,-0.112,1
-7.680e-05,0.221,0,0.248,-0.104,1
-7.676e-05,0.222,0.002,0.248,-0.096,1
-7.672e-05,0.222,0.002,0.246,-0.092,1
-7.668e-05,0.22,-0.002,0.246,-0.096,1
-7.664e-05,0.224,0.002,0.248,-0.096,1
-7.660e-05,0.221,0.006,0.246,-0.096,1
-7.656e-05,0.221,0.002,0.246,-0.108,1
-7.652e-05,0.22,0.004,0.264,-0.104,1
-7.648e-05,0.223,0,0.25,-0.104,1
-7.644e-05,0.223,0,0.25,-0.1,1
-7.640e-05,0.221,0,0.246,-0.092,1
-7.636e-05,0.223,0.002,0.244,-0.096,1
-7.632e-05,0.221,0,0.242,-0.092,1
-7.628e-05,0.222,0.008,0.246,-0.092,1
-7.624e-05,0.224,0.002,0.252,-0.112,1
-7.620e-05,0.223,0.002,0.244,-0.092,1
-7.616e-05,0.221,0,0.244,-0.096,1
-7.612e-05,0.222,0.008,0.25,-0.096,1
-7.608e-05,0.22,0,0.246,-0.104,1
-7.604e-05,0.22,-0.002,0.248,-0.104,1
-7.600e-05,0.222,0.004,0.252,-0.096,1
-7.596e-05,0.222,0.002,0.25,-0.096,1
-7.592e-05,0.222,-0.008,0.254,-0.096,1
-7.588e-05,0.223,0,0.248,-0.096,1
-7.584e-05,0.224,-0.002,0.254,-0.096,1
-7.580e-05,0.22,0.004,0.254,-0.1,1
-7.576e-05,0.221,-0.002,0.248,-0.1,1
-7.572e-05,0.222,0.006,0.24,-0.092,1
-7.568e-05,0.224,0.004,0.252,-0.096,1
-7.564e-05,0.223,-0.004,0.254,-0.108,1
-7.560e-05,0.223,0.004,0.248,-0.1,1
-7.556e-05,0.221,0.004,0.254,-0.096,1
-7.552e-05,0.224,0.002,0.254,-0.1,1
-7.548e-05,0.224,0.006,0.24,-0.104,1
-7.544e-05,0.223,0,0.256,-0.104,1
-7.540e-05,0.222,-0.004,0.254,-0.1,1
-7.536e-05,0.226,0.002,0.248,-0.096,1
-7.532e-05,0.222,0.002,0.252,-0.092,1
-7.528e-05,0.222,-0.006,0.258,-0.092,1
-7.524e-05,0.222,-0.008,0.254,-0.084,1
-7.520e-05,0.223,-0.002,0.244,-0.1,1
-7.516e-05,0.223,-0.004,0.244,-0.092,1
-7.512e-05,0.223,0,0.244,-0.096,1
-7.508e-05,0.222,-0.006,0.24,-0.096,1
-7.504e-05,0.224,0,0.238,-0.096,1
-7.500e-05,0.221,0.006,0.252,-0.096,1
-7.496e-05,0.222,0,0.252,-0.096,1
-7.492e-05,0.225,0,0.246,-0.104,1
-7.488e-05,0.221,0.004,0.244,-0.096,1
-7.484e-05,0.223,-0.002,0.254,-0.092,1
-7.480e-05,0.223,0.006,0.242,-0.096,1
-7.476e-05,0.225,-0.004,0.248,-0.1,1
-7.472e-05,0.225,0.002,0.244,-0.112,1
-7.468e-05,0.224,0.006,0.254,-0.096,1
-7.464e-05,0.225,0.008,0.252,-0.1,1
-7.460e-05,0.222,0.004,0.25,-0.1,1
-7.456e-05,0.223,-0.002,0.246,-0.096,1
-7.452e-05,0.223,0.004,0.25,-0.112,1
-7.448e-05,0.226,-0.002,0.244,-0.104,1
-7.444e-05,0.221,-0.006,0.246,-0.092,1
-7.440e-05,0.224,0.004,0.244,-0.096,1
-7.436e-05,0.223,0,0.252,-0.092,1
-7.432e-05,0.222,0,0.25,-0.092,1
-7.428e-05,0.224,-0.002,0.248,-0.108,1
-7.424e-05,0.221,0.01,0.252,-0.108,1
-7.420e-05,0.222,0,0.254,-0.112,1
-7.416e-05,0.225,0.006,0.258,-0.092,1
-7.412e-05,0.223,0.002,0.252,-0.092,1
-7.408e-05,0.224,0.002,0.252,-0.096,1
-7.404e-05,0.223,-0.006,0.254,-0.096,1
-7.400e-05,0.223,0,0.254,-0.108,1
-7.396e-05,0.22,0,0.252,-0.088,1
-7.392e-05,0.222,0.002,0.25,-0.088,1
-7.388e-05,0.223,0.006,0.25,-0.092,1
-7.384e-05,0.22,-0.002,0.248,-0.092,1
-7.380e-05,0.221,0.006,0.252,-0.096,1
-7.376e-05,0.221,0.002,0.248,-0.1,1
-7.372e-05,0.22,0.004,0.246,-0.088,1
-7.368e-05,0.224,0,0.254,-0.1,1
-7.364e-05,0.223,0,0.246,-0.092,1
-7.360e-05,0.224,0.004,0.25,-0.096,1
-7.356e-05,0.222,0.004,0.248,-0.096,1
-7.352e-05,0.221,-0.004,0.246,-0.088,1
-7.348e-05,0.222,0,0.244,-0.1,1
-7.344e-05,0.223,0.006,0.25,-0.1,1
-7.340e-05,0.222,-0.004,0.248,-0.096,1
-7.336e-05,0.221,0.006,0.25,-0.096,1
-7.332e-05,0.221,-0.002,0.246,-0.092,1
-7.328e-05,0.222,0.006,0.248,-0.092,1
-7.324e-05,0.222,-0.002,0.242,-0.108,1
-7.320e-05,0.226,0.004,0.242,-0.096,1
-7.316e-05,0.219,0.004,0.246,-0.096,1
-7.312e-05,0.223,0.002,0.248,-0.096,1
-7.308e-05,0.224,0.006,0.254,-0.096,1
-7.304e-05,0.221,0.002,0.248,-0.092,1
-7.300e-05,0.22,0,0.256,-0.1,1
-7.296e-05,0.225,0,0.246,-0.1,1
-7.292e-05,0.223,0.002,0.25,-0.092,1
-7.288e-05,0.221,0.004,0.256,-0.1,1
-7.284e-05,0.224,-0.002,0.256,-0.092,1
-7.280e-05,0.224,0.006,0.248,-0.108,1
-7.276e-05,0.222,0.006,0.256,-0.092,1
-7.272e-05,0.223,0.004,0.246,-0.1,1
-7.268e-05,0.223,0.002,0.244,-0.108,1
-7.264e-05,0.224,0.008,0.246,-0.096,1
-7.260e-05,0.222,-0.002,0.248,-0.088,1
-7.256e-05,0.224,0.004,0.256,-0.104,1
-7.252e-05,0.223,-0.002,0.25,-0.096,1
-7.248e-05,0.224,0.004,0.25,-0.1,1
-7.244e-05,0.223,-0.008,0.25,-0.1,1
-7.240e-05,0.222,0.002,0.248,-0.096,1
-7.236e-05,0.224,0,0.25,-0.096,1
-7.232e-05,0.221,0.004,0.25,-0.096,1
-7.228e-05,0.223,-0.004,0.248,-0.1,1
-7.224e-05,0.223,-0.004,0.252,-0.1,1
-7.220e-05,0.224,0,0.254,-0.088,1
-7.216e-05,0.223,-0.002,0.25,-0.1,1
-7.212e-05,0.225,0.002,0.25,-0.092,1
-7.208e-05,0.223,0,0.248,-0.092,1
-7.204e-05,0.223,0,0.246,-0.096,1
-7.200e-05,0.223,0.002,0.244,-0.1,1
-7.196e-05,0.223,-0.002,0.258,-0.096,1
-7.192e-05,0.221,-0.002,0.25,-0.084,1
-7.188e-05,0.223,0.006,0.254,-0.092,1
-7.184e-05,0.223,0.008,0.246,-0.096,1
-7.180e-05,0.225,0.002,0.244,-0.1,1
-7.176e-05,0.223,0,0.252,-0.108,1
-7.172e-05,0.223,0.006,0.254,-0.1,1
-7.168e-05,0.225,-0.004,0.246,-0.088,1
-7.164e-05,0.225,-0.004,0.248,-0.096,1
-7.160e-05,0.22,0.004,0.246,-0.096,1
-7.156e-05,0.222,-0.006,0.248,-0.1,1
-7.152e-05,0.223,-0.002,0.252,-0.092,1
-7.148e-05,0.223,0,0.256,-0.092,1
-7.144e-05,0.222,0.002,0.256,-0.092,1
-7.140e-05,0.221,-0.002,0.252,-0.096,1
-7.136e-05,0.222,0.004,0.254,-0.096,1
-7.132e-05,0.222,0,0.246,-0.092,1
-7.128e-05,0.222,-0.004,0.252,-0.1,1
-7.124e-05,0.221,-0.006,0.252,-0.096,1
-7.120e-05,0.22,-0.002,0.244,-0.1,1
-7.116e-05,0.224,0.004,0.252,-0.096,1
-7.112e-05,0.226,0,0.254,-0.1,1
-7.108e-05,0.222,0.002,0.248,-0.092,1
-7.104e-05,0.224,0.006,0.254,-0.1,1
-7.100e-05,0.22,0.002,0.252,-0.088,1
-7.096e-05,0.222,0.006,0.246,-0.092,1
-7.092e-05,0.22,0,0.254,-0.096,1
-7.088e-05,0.226,0,0.25,-0.1,1
-7.084e-05,0.221,-0.002,0.256,-0.092,1
-7.080e-05,0.222,0,0.25,-0.092,1
-7.076e-05,0.222,0,0.248,-0.1,1
-7.072e-05,0.221,0.006,0.252,-0.092,1
-7.068e-05,0.223,0.008,0.25,-0.092,1
-7.064e-05,0.225,-0.002,0.248,-0.092,1
-7.060e-05,0.222,0,0.258,-0.088,1
-7.056e-05,0.225,0,0.248,-0.092,1
-7.052e-05,0.224,0.004,0.258,-0.096,1
-7.048e-05,0.221,-0.006,0.254,-0.096,1
-7.044e-05,0.223,0.008,0.254,-0.092,1
-7.040e-05,0.222,0.002,0.242,-0.092,1
-7.036e-05,0.221,0.006,0.246,-0.096,1
-7.032e-05,0.226,0.004,0.254,-0.1,1
-7.028e-05,0.221,0.002,0.256,-0.096,1
-7.024e-05,0.22,0.002,0.252,-0.088,1
-7.020e-05,0.226,0,0.254,-0.104,1
-7.016e-05,0.225,0,0.254,-0.096,1
-7.012e-05,0.223,0.008,0.246,-0.1,1
-7.008e-05,0.222,0.006,0.248,-0.092,1
-7.004e-05,0.221,0.006,0.244,-0.1,1
-7.000e-05,0.22,0.002,0.246,-0.084,1
-6.996e-05,0.223,0.004,0.252,-0.096,1
-6.992e-05,0.222,-0.004,0.256,-0.088,1
-6.988e-05,0.222,0.002,0.254,-0.092,1
-6.984e-05,0.223,0.002,0.254,-0.104,1
-6.980e-05,0.221,0.006,0.254,-0.1,1
-6.976e-05,0.222,0.002,0.25,-0.084,1
-6.972e-05,0.224,0.004,0.246,-0.1,1
-6.968e-05,0.221,0.008,0.25,-0.096,1
-6.964e-05,0.221,0.002,0.246,-0.092,1
-6.960e-05,0.221,0.002,0.244,-0.104,1
-6.956e-05,0.222,0,0.248,-0.1,1
-6.952e-05,0.222,0.004,0.252,-0.096,1
-6.948e-05,0.224,-0.004,0.254,-0.1,1
-6.944e-05,0.221,0.006,0.254,-0.092,1
-6.940e-05,0.221,0,0.248,-0.092,1
-6.936e-05,0.223,0.006,0.256,-0.1,1
-6.932e-05,0.224,0.008,0.252,-0.1,1
-6.928e-05,0.222,0,0.246,-0.096,1
-6.924e-05,0.225,0.006,0.252,-0.104,1
-6.920e-05,0.222,-0.002,0.252,-0.104,1
-6.916e-05,0.222,0.004,0.244,-0.088,1
-6.912e-05,0.224,0,0.26,-0.104,1
-6.908e-05,0.221,0,0.25,-0.096,1
-6.904e-05,0.225,0.002,0.25,-0.1,1
-6.900e-05,0.223,0,0.244,-0.092,1
-6.896e-05,0.221,0.004,0.246,-0.092,1
-6.892e-05,0.222,0.002,0.254,-0.1,1
-6.888e-05,0.222,-0.002,0.252,-0.104,1
-6.884e-05,0.225,0.002,0.254,-0.092,1
-6.880e-05,0.222,0.004,0.242,-0.092,1
-6.876e-05,0.224,0.002,0.246,-0.096,1
-6.872e-05,0.223,-0.002,0.248,-0.092,1
-6.868e-05,0.221,-0.002,0.246,-0.096,1
-6.864e-05,0.222,-0.002,0.248,-0.096,1
-6.860e-05,0.224,0.004,0.248,-0.088,1
-6.856e-05,0.222,0,0.252,-0.084,1
-6.852e-05,0.223,0.006,0.252,-0.1,1
-6.848e-05,0.222,-0.002,0.252,-0.096,1
-6.844e-05,0.226,0,0.252,-0.104,1
-6.840e-05,0.223,0.002,0.25,-0.084,1
-6.836e-05,0.222,0.006,0.248,-0.108,1
-6.832e-05,0.224,0.002,0.252,-0.096,1
-6.828e-05,0.22,-0.002,0.252,-0.092,1
-6.824e-05,0.223,0,0.256,-0.1,1
-6.820e-05,0.224,0.002,0.248,-0.096,1
-6.816e-05,0.225,0.006,0.25,-0.096,1
-6.812e-05,0.223,0.004,0.246,-0.088,1
-6.808e-05,0.224,0.002,0.256,-0.084,1
-6.804e-05,0.224,0,0.252,-0.092,1
-6.800e-05,0.218,0,0.256,-0.092,1
-6.796e-05,0.223,-0.004,0.242,-0.1,1
-6.792e-05,0.224,-0.006,0.256,-0.096,1
-6.788e-05,0.222,-0.008,0.248,-0.104,1
-6.784e-05,0.223,0,0.246,-0.1,1
-6.780e-05,0.222,0,0.254,-0.092,1
-6.776e-05,0.223,0.002,0.254,-0.092,1
-6.772e-05,0.223,0.006,0.252,-0.096,1
-6.768e-05,0.219,0.004,0.25,-0.096,1
-6.764e-05,0.226,0.002,0.254,-0.1,1
-6.760e-05,0.224,0.002,0.258,-0.1,1
-6.756e-05,0.225,0,0.252,-0.096,1
-6.752e-05,0.223,0,0.252,-0.108,1
-6.748e-05,0.224,0.006,0.252,-0.092,1
-6.744e-05,0.224,0.004,0.25,-0.08,1
-6.740e-05,0.221,0.002,0.242,-0.088,1
-6.736e-05,0.221,-0.002,0.25,-0.088,1
-6.732e-05,0.223,0.006,0.25,-0.08,1
-6.728e-05,0.221,0.004,0.256,-0.096,1
-6.724e-05,0.219,-0.002,0.246,-0.088,1
-6.720e-05,0.224,0.002,0.248,-0.1,1
-6.716e-05,0.222,0.004,0.256,-0.08,1
-6.712e-05,0.221,0.006,0.242,-0.08,1
-6.708e-05,0.223,0.004,0.248,-0.084,1
-6.704e-05,0.221,0.006,0.252,-0.096,1
-6.700e-05,0.224,0.002,0.252,-0.088,1
-6.696e-05,0.225,0.002,0.242,-0.096,1
-6.692e-05,0.223,-0.002,0.258,-0.1,1
-6.688e-05,0.222,-0.002,0.248,-0.092,1
-6.684e-05,0.222,0,0.25,-0.096,1
-6.680e-05,0.222,-0.006,0.246,-0.108,1
-6.676e-05,0.222,0.008,0.256,-0.092,1
-6.672e-05,0.221,0.006,0.254,-0.088,1
-6.668e-05,0.219,0.004,0.246,-0.092,1
-6.664e-05,0.222,-0.006,0.256,-0.096,1
-6.660e-05,0.222,0,0.254,-0.096,1
-6.656e-05,0.222,0.004,0.248,-0.1,1
-6.652e-05,0.225,0.01,0.248,-0.096,1
-6.648e-05,0.221,0,0.246,-0.096,1
-6.644e-05,0.22,0,0.252,-0.088,1
-6.640e-05,0.22,0.004,0.256,-0.1,1
-6.636e-05,0.22,0.008,0.25,-0.1,1
-6.632e-05,0.221,-0.004,0.242,-0.088,1
-6.628e-05,0.222,-0.002,0.25,-0.092,1
-6.624e-05,0.221,0.002,0.25,-0.1,1
-6.620e-05,0.22,0.008,0.25,-0.088,1
-6.616e-05,0.221,-0.002,0.246,-0.084,1
-6.612e-05,0.223,0.002,0.25,-0.1,1
-6.608e-05,0.222,-0.002,0.254,-0.1,1
-6.604e-05,0.224,0.002,0.256,-0.084,1
-6.600e-05,0.22,0.002,0.248,-0.088,1
-6.596e-05,0.223,-0.002,0.252,-0.1,1
-6.592e-05,0.221,0,0.252,-0.1,1
-6.588e-05,0.225,0.004,0.252,-0.096,1
-6.584e-05,0.219,0,0.258,-0.088,1
-6.580e-05,0.219,0.002,0.248,-0.088,1
-6.576e-05,0.221,-0.004,0.252,-0.092,1
-6.572e-05,0.222,0,0.246,-0.092,1
-6.568e-05,0.222,0.004,0.252,-0.1,1
-6.564e-05,0.22,0,0.248,-0.084,1
-6.560e-05,0.222,0,0.252,-0.096,1
-6.556e-05,0.226,0,0.25,-0.096,1
-6.552e-05,0.22,0.006,0.254,-0.096,1
-6.548e-05,0.217,-0.006,0.25,-0.092,1
-6.544e-05,0.221,0,0.242,-0.092,1
-6.540e-05,0.223,-0.004,0.252,-0.088,1
-6.536e-05,0.22,0.006,0.254,-0.08,1
-6.532e-05,0.221,-0.006,0.25,-0.104,1
-6.528e-05,0.225,0,0.246,-0.088,1
-6.524e-05,0.224,0.006,0.244,-0.1,1
-6.520e-05,0.221,-0.008,0.25,-0.096,1
-6.516e-05,0.221,0.004,0.256,-0.1,1
-6.512e-05,0.22,0.01,0.25,-0.088,1
-6.508e-05,0.219,0.004,0.256,-0.092,1
-6.504e-05,0.22,0,0.246,-0.092,1
-6.500e-05,0.221,0,0.248,-0.088,1
-6.496e-05,0.222,0,0.248,-0.076,1
-6.492e-05,0.221,0,0.254,-0.092,1
-6.488e-05,0.222,0.006,0.246,-0.084,1
-6.484e-05,0.221,0,0.246,-0.096,1
-6.480e-05,0.224,0.006,0.252,-0.096,1
-6.476e-05,0.22,0.004,0.244,-0.104,1
-6.472e-05,0.223,-0.006,0.25,-0.1,1
-6.468e-05,0.222,0.002,0.252,-0.096,1
-6.464e-05,0.223,0,0.256,-0.096,1
-6.460e-05,0.219,0.004,0.254,-0.088,1
-6.456e-05,0.218,0.002,0.248,-0.088,1
-6.452e-05,0.223,-0.004,0.248,-0.092,1
-6.448e-05,0.221,-0.002,0.256,-0.096,1
-6.444e-05,0.222,0,0.256,-0.092,1
-6.440e-05,0.22,0.004,0.246,-0.1,1
-6.436e-05,0.222,-0.002,0.248,-0.084,1
-6.432e-05,0.221,0.002,0.256,-0.092,1
-6.428e-05,0.221,-0.006,0.254,-0.096,1
-6.424e-05,0.222,0,0.252,-0.096,1
-6.420e-05,0.219,-0.002,0.252,-0.092,1
-6.416e-05,0.223,0.002,0.248,-0.088,1
-6.412e-05,0.221,-0.002,0.244,-0.092,1
-6.408e-05,0.224,0.004,0.254,-0.1,1
-6.404e-05,0.22,0.004,0.252,-0.096,1
-6.400e-05,0.22,0.008,0.252,-0.1,1
-6.396e-05,0.223,0.002,0.246,-0.096,1
-6.392e-05,0.223,0.004,0.248,-0.096,1
-6.388e-05,0.222,0,0.248,-0.096,1
-6.384e-05,0.221,0.004,0.25,-0.092,1
-6.380e-05,0.221,0.002,0.248,-0.104,1
-6.376e-05,0.222,-0.004,0.252,-0.088,1
-6.372e-05,0.221,0.002,0.25,-0.088,1
-6.368e-05,0.218,0,0.248,-0.108,1
-6.364e-05,0.22,0.006,0.246,-0.096,1
-6.360e-05,0.223,0.002,0.254,-0.088,1
-6.356e-05,0.222,0,0.25,-0.088,1
-6.352e-05,0.225,0,0.252,-0.088,1
-6.348e-05,0.222,0.004,0.258,-0.1,1
-6.344e-05,0.222,0.004,0.252,-0.104,1
-6.340e-05,0.223,-0.004,0.252,-0.1,1
-6.336e-05,0.226,0.006,0.256,-0.096,1
-6.332e-05,0.222,0.004,0.248,-0.084,1
-6.328e-05,0.222,0.002,0.246,-0.104,1
-6.324e-05,0.222,-0.004,0.262,-0.112,1
-6.320e-05,0.222,0.004,0.25,-0.108,1
-6.316e-05,0.223,0.002,0.252,-0.088,1
-6.312e-05,0.221,0.006,0.254,-0.096,1
-6.308e-05,0.224,0,0.244,-0.108,1
-6.304e-05,0.226,0.008,0.256,-0.108,1
-6.300e-05,0.225,0.004,0.256,-0.096,1
-6.296e-05,0.223,0.002,0.252,-0.104,1
-6.292e-05,0.222,-0.002,0.25,-0.1,1
-6.288e-05,0.222,0.004,0.252,-0.104,1
-6.284e-05,0.223,0.004,0.242,-0.104,1
-6.280e-05,0.223,0.002,0.248,-0.092,1
-6.276e-05,0.221,0,0.25,-0.088,1
-6.272e-05,0.222,0,0.244,-0.096,1
-6.268e-05,0.223,-0.002,0.252,-0.096,1
-6.264e-05,0.222,0,0.25,-0.092,1
-6.260e-05,0.221,0.008,0.254,-0.104,1
-6.256e-05,0.225,0.006,0.25,-0.108,1
-6.252e-05,0.221,0.004,0.254,-0.092,1
-6.248e-05,0.219,-0.002,0.25,-0.088,1
-6.244e-05,0.221,0,0.248,-0.096,1
-6.240e-05,0.223,0,0.256,-0.088,1
-6.236e-05,0.224,0.004,0.244,-0.088,1
-6.232e-05,0.224,0.004,0.248,-0.096,1
-6.228e-05,0.224,-0.006,0.248,-0.096,1
-6.224e-05,0.222,0.004,0.254,-0.104,1
-6.220e-05,0.223,0,0.25,-0.104,1
-6.216e-05,0.222,0.004,0.254,-0.088,1
-6.212e-05,0.224,0.008,0.248,-0.096,1
-6.208e-05,0.222,0.002,0.252,-0.084,1
-6.204e-05,0.224,0.008,0.248,-0.092,1
-6.200e-05,0.22,-0.002,0.246,-0.084,1
-6.196e-05,0.216,-0.004,0.246,-0.096,1
-6.192e-05,0.221,0.002,0.25,-0.096,1
-6.188e-05,0.223,0.002,0.256,-0.104,1
-6.184e-05,0.221,0.006,0.254,-0.076,1
-6.180e-05,0.224,-0.006,0.252,-0.096,1
-6.176e-05,0.22,-0.002,0.252,-0.092,1
-6.172e-05,0.224,-0.002,0.252,-0.088,1
-6.168e-05,0.222,0,0.256,-0.096,1
-6.164e-05,0.223,-0.004,0.248,-0.092,1
-6.160e-05,0.224,0.002,0.25,-0.096,1
-6.156e-05,0.221,-0.002,0.252,-0.096,1
-6.152e-05,0.222,-0.002,0.246,-0.096,1
-6.148e-05,0.225,0.006,0.248,-0.1,1
-6.144e-05,0.224,0.006,0.254,-0.104,1
-6.140e-05,0.219,0.016,0.252,-0.1,1
-6.136e-05,0.223,0.002,0.254,-0.088,1
-6.132e-05,0.221,0,0.252,-0.1,1
-6.128e-05,0.222,0.002,0.26,-0.1,1
-6.124e-05,0.225,0.002,0.254,-0.092,1
-6.120e-05,0.221,0.004,0.256,-0.088,1
-6.116e-05,0.221,0.004,0.254,-0.088,1
-6.112e-05,0.22,0,0.248,-0.096,1
-6.108e-05,0.223,0,0.252,-0.096,1
-6.104e-05,0.221,0,0.248,-0.092,1
-6.100e-05,0.223,0.006,0.252,-0.092,1
-6.096e-05,0.224,0,0.258,-0.096,1
-6.092e-05,0.219,0,0.244,-0.092,1
-6.088e-05,0.222,0.004,0.252,-0.08,1
-6.084e-05,0.223,0,0.254,-0.088,1
-6.080e-05,0.222,-0.002,0.258,-0.096,1
-6.076e-05,0.222,0.002,0.248,-0.096,1
-6.072e-05,0.22,-0.006,0.258,-0.092,1
-6.068e-05,0.222,0.008,0.25,-0.1,1
-6.064e-05,0.219,0.002,0.244,-0.084,1
-6.060e-05,0.22,-0.006,0.254,-0.084,1
-6.056e-05,0.221,-0.006,0.244,-0.096,1
-6.052e-05,0.22,0.002,0.252,-0.092,1
-6.048e-05,0.223,0.002,0.256,-0.084,1
-6.044e-05,0.221,0.002,0.256,-0.096,1
-6.040e-05,0.222,0.01,0.248,-0.104,1
-6.036e-05,0.22,-0.004,0.256,-0.092,1
-6.032e-05,0.22,-0.002,0.252,-0.092,1
-6.028e-05,0.22,0.004,0.256,-0.096,1
-6.024e-05,0.224,0,0.254,-0.084,1
-6.020e-05,0.222,-0.002,0.254,-0.096,1
-6.016e-05,0.222,0.006,0.25,-0.092,1
-6.012e-05,0.22,0.004,0.254,-0.084,1
-6.008e-05,0.221,0.004,0.256,-0.084,1
-6.004e-05,0.222,0,0.256,-0.092,1
-6.000e-05,0.222,-0.002,0.25,-0.096,1
-5.996e-05,0.222,-0.002,0.252,-0.088,1
-5.992e-05,0.223,0.004,0.248,-0.092,1
-5.988e-05,0.221,-0.004,0.248,-0.104,1
-5.984e-05,0.223,-0.002,0.248,-0.088,1
-5.980e-05,0.221,-0.004,0.25,-0.092,1
-5.976e-05,0.221,0,0.246,-0.084,1
-5.972e-05,0.221,0,0.25,-0.084,1
-5.968e-05,0.218,0.002,0.256,-0.104,1
-5.964e-05,0.223,0.006,0.25,-0.088,1
-5.960e-05,0.219,0.002,0.248,-0.092,1
-5.956e-05,0.224,0.004,0.252,-0.096,1
-5.952e-05,0.221,0.006,0.258,-0.08,1
-5.948e-05,0.222,0.008,0.25,-0.096,1
-5.944e-05,0.222,-0.002,0.254,-0.092,1
-5.940e-05,0.225,0,0.254,-0.096,1
-5.936e-05,0.22,0.004,0.256,-0.104,1
-5.932e-05,0.22,0.004,0.252,-0.092,1
-5.928e-05,0.221,-0.002,0.244,-0.096,1
-5.924e-05,0.222,0,0.248,-0.084,1
-5.920e-05,0.221,0.004,0.254,-0.088,1
-5.916e-05,0.221,-0.006,0.254,-0.08,1
-5.912e-05,0.223,-0.004,0.248,-0.104,1
-5.908e-05,0.221,-0.002,0.252,-0.1,1
-5.904e-05,0.224,0.01,0.24,-0.088,1
-5.900e-05,0.219,0,0.248,-0.096,1
-5.896e-05,0.222,-0.006,0.246,-0.096,1
-5.892e-05,0.226,0,0.256,-0.084,1
-5.888e-05,0.222,-0.002,0.258,-0.092,1
-5.884e-05,0.22,0.004,0.252,-0.096,1
-5.880e-05,0.221,0.012,0.252,-0.092,1
-5.876e-05,0.222,0.004,0.252,-0.088,1
-5.872e-05,0.224,-0.004,0.246,-0.076,1
-5.868e-05,0.223,0.002,0.252,-0.092,1
-5.864e-05,0.224,0.002,0.252,-0.092,1
-5.860e-05,0.224,0.002,0.254,-0.096,1
-5.856e-05,0.222,0,0.26,-0.096,1
-5.852e-05,0.223,0.002,0.25,-0.088,1
-5.848e-05,0.221,0,0.248,-0.088,1
-5.844e-05,0.221,-0.002,0.25,-0.1,1
-5.840e-05,0.221,0.012,0.254,-0.092,1
-5.836e-05,0.221,0.002,0.252,-0.1,1
-5.832e-05,0.223,0.004,0.254,-0.096,1
-5.828e-05,0.22,-0.002,0.246,-0.08,1
-5.824e-05,0.222,0.008,0.25,-0.1,1
-5.820e-05,0.223,0.006,0.254,-0.096,1
-5.816e-05,0.223,0.002,0.25,-0.088,1
-5.812e-05,0.223,-0.004,0.246,-0.088,1
-5.808e-05,0.222,-0.01,0.248,-0.1,1
-5.804e-05,0.224,-0.004,0.252,-0.088,1
-5.800e-05,0.221,0.002,0.26,-0.096,1
-5.796e-05,0.222,0.002,0.258,-0.088,1
-5.792e-05,0.221,0,0.25,-0.084,1
-5.788e-05,0.223,0.002,0.254,-0.096,1
-5.784e-05,0.222,0.002,0.262,-0.1,1
-5.780e-05,0.224,0.006,0.256,-0.096,1
